CustomerID,Recency,Frequency,Monetary,K-means Clustering,Hierarchical Clustering
14340.0,219,6,134.7,1,4
14341.0,45,129,2182.28,0,1
14342.0,21,21,668.5600000000002,0,1
14344.0,127,71,889.9300000000002,0,1
14345.0,39,6,108.97999999999999,0,1
14346.0,121,60,1021.58,0,1
14348.0,260,18,409.57,1,4
14349.0,10,31,133.5,0,1
14350.0,274,18,282.92999999999995,1,5
14351.0,165,1,51.0,1,4
14352.0,157,47,1078.9600000000003,1,4
14353.0,215,6,90.6,1,4
14354.0,6,9,163.62,0,1
14355.0,366,11,174.4,1,5
14356.0,80,33,701.23,0,1
14357.0,43,41,225.76999999999998,0,1
14359.0,19,55,912.1800000000001,0,1
14360.0,32,118,2128.2300000000005,0,1
14362.0,22,41,161.2,0,1
14364.0,109,69,3717.35,0,1
14367.0,8,524,9261.52,4,2
14368.0,320,8,155.0,1,5
14371.0,295,4,100.5,1,5
14373.0,358,4,76.55,1,5
14375.0,185,75,257.68,1,4
14377.0,191,11,617.05,1,4
14379.0,44,46,348.1,0,1
14381.0,52,56,202.68,0,1
14382.0,26,131,626.07,0,1
14383.0,38,59,1247.69,0,1
14385.0,9,14,202.10999999999999,0,1
14386.0,297,7,142.4,1,5
14387.0,33,140,1770.5600000000002,0,1
14388.0,10,186,3212.84,0,1
14389.0,65,45,1043.46,0,1
14390.0,10,286,4652.82,4,2
14393.0,218,5,67.94999999999999,1,4
14395.0,2,350,3507.71,4,2
14396.0,65,73,487.99000000000007,0,1
14397.0,3,87,2612.96,0,1
14400.0,149,25,574.6999999999999,1,4
14401.0,4,182,4051.4799999999996,0,1
14403.0,130,20,1475.8100000000002,0,4
14404.0,34,103,1474.32,0,1
14406.0,119,8,156.75,0,4
14407.0,107,72,2142.73,0,1
14408.0,11,107,2606.53,0,1
14409.0,71,54,2059.4500000000003,0,1
14410.0,92,192,1104.07,0,1
14411.0,311,14,1063.0,1,5
14412.0,43,43,770.0300000000001,0,1
14413.0,362,23,122.7,1,5
14414.0,92,97,1496.98,0,1
14415.0,1,590,5900.280000000001,4,2
14416.0,22,14,490.2200000000001,0,1
14418.0,4,124,1937.25,0,1
14419.0,11,206,1058.06,0,1
14420.0,99,29,387.52,0,1
14421.0,57,27,813.1100000000001,0,1
14422.0,1,222,4263.639999999999,4,1
14423.0,218,3,265.2,1,4
14424.0,18,1,322.08,0,1
14426.0,24,224,4481.67,0,2
14427.0,50,17,363.34000000000003,0,1
14428.0,7,144,1244.83,0,1
14431.0,303,17,470.36,1,5
14432.0,10,382,2255.51,4,2
14434.0,22,12,1372.8,0,1
14436.0,99,9,89.06,0,1
14437.0,366,5,63.0,1,5
14438.0,306,9,131.9,1,5
14439.0,320,32,2661.24,1,5
14440.0,8,55,2357.6800000000003,0,1
14441.0,1,51,1712.8900000000003,0,1
14442.0,205,63,1589.82,1,4
14443.0,54,93,1420.2,0,1
14446.0,1,292,1034.78,4,2
14447.0,19,70,1163.2300000000002,0,1
14448.0,9,20,375.35,0,1
14449.0,19,258,907.1,0,2
14450.0,181,40,483.24999999999994,1,4
14451.0,60,109,662.59,0,1
14452.0,11,62,264.44,0,1
14453.0,190,22,119.93,1,4
14456.0,5,968,3059.44,4,2
14457.0,311,4,113.64,1,5
14459.0,155,37,1837.92,1,4
14460.0,110,16,434.34000000000003,0,1
14461.0,148,179,2102.6699999999996,0,1
14462.0,66,239,1999.02,0,1
14463.0,98,6,529.62,0,1
14465.0,247,130,1058.62,1,4
14466.0,29,72,2272.4,0,1
14467.0,18,90,598.76,0,1
14470.0,12,43,461.19000000000005,0,1
14472.0,104,281,1936.84,0,1
14473.0,74,7,234.34,0,1
14474.0,46,29,547.6600000000001,0,1
14475.0,72,42,925.8499999999999,0,1
14476.0,257,19,215.7,1,4
14477.0,20,10,1309.6000000000001,0,1
14479.0,254,18,316.24999999999994,1,4
14480.0,11,13,279.05,0,1
14481.0,165,30,636.51,1,4
14482.0,18,144,2068.15,0,1
14483.0,282,9,137.1,1,5
14484.0,50,14,321.92,0,1
14485.0,39,47,165.75,0,1
14487.0,27,144,1196.33,0,1
14488.0,68,46,1064.2800000000002,0,1
14489.0,207,30,463.38,1,4
14491.0,175,17,340.93,1,4
14493.0,7,120,2383.2400000000002,0,1
14494.0,26,7,139.56,0,1
14495.0,51,6,123.79999999999998,0,1
14496.0,312,19,538.8100000000001,1,5
14497.0,309,29,475.37,1,5
14498.0,43,193,1957.3200000000002,0,1
14499.0,26,194,815.3199999999999,0,1
14500.0,88,7,356.85,0,1
14501.0,184,10,251.21,1,4
14502.0,20,623,2467.6299999999997,4,2
14503.0,3,164,3543.26,0,1
14504.0,47,107,673.26,0,1
14505.0,17,799,5905.64,4,2
14506.0,17,316,2012.17,4,2
14507.0,24,96,1383.18,0,1
14508.0,22,57,276.42,0,1
14511.0,11,68,1314.8100000000002,0,1
14512.0,188,23,275.28,1,4
14513.0,101,12,455.59000000000003,0,1
14514.0,61,73,1055.35,0,1
14515.0,18,101,2102.0899999999997,0,1
14517.0,33,18,330.45000000000005,0,1
14518.0,64,16,174.37,0,1
14520.0,2,4,270.6,0,1
14522.0,24,17,974.54,0,1
14523.0,108,12,241.09,0,1
14524.0,32,203,1867.6800000000003,0,1
14525.0,20,291,4332.2,4,2
14527.0,3,971,8507.82,4,2
14528.0,37,18,364.21999999999997,0,1
14529.0,60,229,620.04,0,1
14530.0,26,216,2925.9100000000003,0,1
14532.0,236,64,932.8500000000001,1,4
14533.0,25,61,1865.72,0,1
14534.0,3,518,4445.400000000001,4,2
14535.0,60,330,2864.19,4,2
14536.0,260,19,171.8,1,4
14537.0,58,10,355.56000000000006,0,1
14538.0,65,19,388.24999999999994,0,1
14539.0,16,32,537.48,0,1
14540.0,10,76,996.26,0,1
14541.0,59,111,1461.6500000000003,0,1
14542.0,186,5,103.25000000000001,1,4
14543.0,29,69,3590.68,0,1
14544.0,24,114,2024.45,0,1
14546.0,5,399,2578.09,4,2
14547.0,4,366,4007.54,4,2
14548.0,151,4,652.8,1,4
14549.0,311,56,289.24,1,5
14550.0,11,48,765.62,0,1
14551.0,18,10,186.23000000000002,0,1
14552.0,152,58,165.07,1,4
14553.0,19,113,859.2700000000001,0,1
14554.0,10,216,2381.04,0,1
14555.0,57,21,324.14,0,1
14557.0,85,16,788.38,0,1
14560.0,7,74,2237.7699999999995,0,1
14561.0,76,69,1080.76,0,1
14562.0,4,423,5074.77,4,2
14565.0,96,124,2949.1200000000003,0,1
14566.0,111,4,1432.0,0,1
14567.0,57,33,1530.3600000000001,0,1
14569.0,1,12,227.38999999999996,0,1
14570.0,281,28,217.21,1,5
14572.0,3,270,2832.84,4,2
14573.0,180,235,1653.42,1,1
14576.0,372,1,35.400000000000006,1,5
14577.0,13,123,859.7100000000002,0,1
14578.0,3,24,168.63,0,1
14581.0,17,17,138.6,0,1
14582.0,41,6,114.11,0,1
14583.0,6,330,1052.55,4,2
14584.0,169,100,1042.2600000000002,1,4
14585.0,50,29,157.05,0,1
14586.0,277,19,237.36,1,5
14587.0,19,383,1601.1399999999999,4,2
14589.0,372,3,39.75,1,5
14591.0,15,197,1447.14,0,1
14592.0,35,164,570.4599999999999,0,1
14593.0,22,152,617.99,0,1
14594.0,7,53,379.8299999999999,0,1
14595.0,20,102,1740.6000000000001,0,1
14597.0,11,55,883.1500000000001,0,1
14598.0,44,50,221.97,0,1
14600.0,306,25,393.33,1,5
14601.0,11,7,213.96000000000004,0,1
14603.0,275,2,660.0,1,5
14606.0,1,2697,12006.650000000001,4,2
14607.0,16,78,15021.5,0,2
14608.0,4,20,1785.1499999999999,0,1
14609.0,72,2,266.4,0,1
14616.0,243,3,406.08000000000004,1,4
14618.0,9,16,553.44,0,1
14619.0,246,20,394.43999999999994,1,4
14620.0,206,26,412.78000000000003,1,4
14621.0,1,92,1788.3600000000004,0,1
14622.0,185,21,320.58,1,4
14623.0,32,133,884.5699999999999,0,1
14624.0,57,13,225.84999999999997,0,1
14625.0,196,53,899.63,1,4
14626.0,24,122,2791.27,0,1
14628.0,91,24,671.9599999999999,0,1
14629.0,4,152,959.01,0,1
14631.0,51,41,1006.98,0,1
14632.0,263,8,114.56,1,4
14633.0,266,20,344.9000000000001,1,4
14636.0,36,28,609.8500000000001,0,1
14638.0,51,16,443.6,0,1
14639.0,52,172,2984.49,0,1
14640.0,24,106,2125.08,0,1
14641.0,22,7,110.46,0,1
14642.0,59,2,96.12,0,1
14643.0,170,31,693.81,1,4
14644.0,68,26,830.76,0,1
14645.0,157,30,597.0899999999999,1,4
14646.0,2,2054,267823.46,3,0
14647.0,201,30,243.21999999999997,1,4
14649.0,5,199,1417.29,0,1
14651.0,67,102,654.5999999999999,0,1
14652.0,77,29,114.18,0,1
14653.0,1,236,1937.5999999999997,0,1
14655.0,8,49,1932.23,0,1
14656.0,169,80,291.05,1,4
14657.0,18,126,848.22,0,1
14658.0,5,29,247.14999999999998,0,1
14659.0,9,253,2529.93,4,2
14660.0,87,30,285.73999999999995,0,1
14661.0,27,4,107.95,0,1
14662.0,29,168,771.1700000000001,0,1
14664.0,20,99,637.8900000000001,0,1
14665.0,61,90,1835.6999999999998,0,1
14666.0,24,13,179.95,0,1
14667.0,11,572,9236.95,4,2
14669.0,242,170,1269.9900000000002,1,4
14670.0,280,132,411.53000000000003,1,5
14672.0,235,61,765.55,1,4
14673.0,3,74,1736.4,0,1
14675.0,16,102,604.7500000000001,0,1
14676.0,31,42,2548.2400000000002,0,1
14680.0,25,258,28754.11,4,2
14681.0,71,7,498.95,0,1
14682.0,188,2,52.0,1,4
14684.0,26,421,1236.2799999999997,4,2
14687.0,107,15,628.3799999999999,0,1
14688.0,8,327,5630.870000000001,4,2
14689.0,209,13,112.80000000000001,1,4
14690.0,44,50,371.7,0,1
14691.0,31,71,2114.33,0,1
14692.0,137,68,591.5500000000001,0,1
14693.0,265,8,172.9,1,4
14696.0,4,130,2078.95,0,1
14697.0,218,22,188.60999999999996,1,4
14698.0,2,210,1250.76,0,1
14699.0,214,8,109.13000000000001,1,4
14700.0,32,115,2235.2999999999997,0,1
14701.0,11,335,2549.37,4,2
14702.0,1,347,3292.1400000000003,4,2
14703.0,15,22,318.16999999999996,0,1
14704.0,20,412,1514.5700000000002,4,2
14705.0,199,1,179.0,1,4
14708.0,3,28,1126.37,0,1
14709.0,15,196,4921.040000000001,0,1
14710.0,14,139,606.13,0,1
14711.0,10,357,2868.7999999999997,4,2
14712.0,29,25,917.07,0,1
14713.0,9,339,2666.36,4,2
14714.0,24,10,160.19,0,1
14715.0,25,71,867.3800000000001,0,1
14716.0,43,55,329.67999999999995,0,1
14719.0,2,237,1602.13,0,1
14720.0,6,37,663.8100000000002,0,1
14722.0,147,29,187.92,1,4
14723.0,10,277,1156.6,4,2
14725.0,25,52,718.08,0,1
14727.0,274,10,268.58,1,5
14729.0,374,71,313.49000000000007,1,5
14730.0,1,501,2005.06,4,2
14731.0,47,45,380.02000000000004,0,1
14732.0,8,147,2702.49,0,1
14733.0,16,202,9585.91,4,1
14735.0,4,193,6050.6900000000005,0,1
14737.0,4,17,1164.55,0,1
14738.0,43,54,1314.45,0,1
14739.0,4,60,3902.2799999999997,0,1
14740.0,197,89,1448.2099999999998,1,4
14741.0,12,59,1400.3400000000001,0,1
14744.0,16,26,1099.98,0,1
14745.0,113,69,1220.2600000000002,0,1
14747.0,249,18,328.19999999999993,1,4
14748.0,29,89,1415.75,0,1
14752.0,44,5,389.63999999999993,0,1
14753.0,87,30,563.1499999999999,0,1
14754.0,45,41,638.05,0,1
14755.0,10,235,5010.280000000001,4,2
14756.0,15,38,738.9599999999998,0,1
14757.0,75,19,420.50000000000006,0,1
14758.0,145,71,1484.06,0,4
14759.0,5,102,1625.97,0,1
14760.0,297,5,89.2,1,5
14761.0,59,11,255.89999999999998,0,1
14762.0,264,21,300.52,1,4
14764.0,47,6,278.3,0,1
14765.0,29,39,254.11,0,1
14766.0,8,135,2473.37,0,1
14768.0,17,5,192.60000000000002,0,1
14769.0,3,1089,10673.1,4,2
14770.0,232,52,876.42,1,4
14772.0,112,9,139.26,0,1
14775.0,58,60,1011.8999999999999,0,1
14776.0,51,117,2538.2999999999997,0,1
14778.0,127,35,730.8599999999999,0,4
14779.0,281,41,386.15,1,5
14780.0,55,27,447.68,0,1
14782.0,320,6,200.10000000000002,1,5
14784.0,26,15,289.99,0,1
14785.0,10,3,77.4,0,1
14788.0,7,30,679.4399999999998,0,1
14789.0,29,6,197.64000000000001,0,1
14790.0,17,46,745.0600000000001,0,1
14792.0,64,2,6.2,0,1
14793.0,21,14,228.99,0,1
14794.0,3,80,1319.91,0,1
14795.0,166,6,131.45,1,4
14796.0,1,1140,8020.93,4,2
14798.0,53,12,173.74,0,1
14799.0,51,13,157.70000000000002,0,1
14800.0,48,385,4339.74,4,2
14801.0,61,59,193.13999999999996,0,1
14803.0,162,44,845.55,1,4
14804.0,9,12,353.27,0,1
14805.0,15,47,554.6500000000001,0,1
14806.0,75,11,193.39,0,1
14808.0,40,235,2741.17,0,1
14810.0,41,255,2087.88,0,1
14813.0,370,30,155.42999999999998,1,5
14815.0,37,53,778.5,0,1
14816.0,197,4,271.85,1,4
14817.0,200,61,1010.34,1,4
14818.0,74,48,657.8,0,1
14819.0,64,13,272.07,0,1
14820.0,21,29,507.28999999999996,0,1
14821.0,367,2,48.800000000000004,1,5
14823.0,180,70,321.42999999999995,1,4
14824.0,10,29,1127.7100000000003,0,1
14825.0,4,121,2226.9100000000003,0,1
14828.0,197,17,2139.76,1,4
14829.0,29,42,697.55,0,1
14830.0,53,39,196.27999999999997,0,1
14834.0,18,67,1720.3,0,1
14836.0,10,6,102.44999999999999,0,1
14837.0,90,108,1649.5000000000002,0,1
14840.0,268,4,62.85,1,4
14841.0,53,138,3295.7599999999998,0,1
14842.0,44,145,2824.6899999999996,0,1
14844.0,64,130,3189.8100000000004,0,1
14847.0,149,13,309.4,1,4
14849.0,22,388,7930.54,4,2
14850.0,312,21,325.75,1,5
14851.0,23,28,511.3499999999999,0,1
14852.0,58,143,2836.69,0,1
14853.0,24,9,475.79999999999995,0,1
14854.0,78,127,2759.8300000000004,0,1
14855.0,119,20,645.65,0,1
14856.0,36,66,1311.38,0,1
14857.0,60,60,1173.12,0,1
14859.0,13,58,1353.74,0,1
14860.0,19,11,170.32,0,1
14861.0,52,6,125.79000000000002,0,1
14862.0,26,48,841.2,0,1
14863.0,29,11,266.76,0,1
14865.0,7,4,52.2,0,1
14866.0,11,98,14353.400000000003,4,2
14867.0,186,36,710.28,1,4
14868.0,3,144,2953.59,0,1
14869.0,9,71,725.7,0,1
14870.0,262,13,327.24999999999994,1,4
14871.0,3,98,522.38,0,1
14873.0,210,28,519.6800000000001,1,4
14875.0,108,47,1465.3199999999997,0,1
14878.0,13,124,1485.5400000000002,0,1
14880.0,77,47,706.1900000000002,0,1
14881.0,20,17,255.4,0,1
14882.0,27,11,589.7,0,1
14883.0,19,53,761.5899999999999,0,1
14885.0,132,15,765.3199999999999,0,4
14886.0,253,18,364.79999999999995,1,4
14887.0,79,6,1862.0,0,1
14888.0,207,20,369.2,1,4
14889.0,336,10,135.9,1,5
14890.0,254,7,125.65,1,4
14891.0,148,33,554.38,1,4
14893.0,10,73,1237.8500000000001,0,1
14894.0,85,23,655.7499999999999,0,1
14895.0,8,498,11138.71,4,2
14896.0,205,43,468.77000000000004,1,4
14897.0,8,55,1366.38,0,1
14898.0,23,116,1303.52,0,1
14901.0,11,96,1421.29,0,1
14902.0,26,20,332.66,0,1
14903.0,21,355,2810.63,4,2
14904.0,2,69,1025.44,0,1
14905.0,158,17,616.15,1,4
14907.0,3,165,3501.1000000000004,0,1
14908.0,74,9,277.79999999999995,0,1
14910.0,3,30,434.35,0,1
14911.0,1,5589,136275.72,2,3
14912.0,17,27,867.85,0,1
14913.0,36,87,1227.43,0,1
14915.0,91,12,307.48,0,1
14916.0,71,77,1268.98,0,1
14918.0,116,45,1610.1499999999996,0,1
14920.0,213,57,977.77,1,4
14921.0,30,78,1316.0700000000002,0,1
14923.0,51,44,749.1,0,1
14924.0,246,10,310.05,1,4
14929.0,32,11,223.88,0,1
14930.0,109,128,2372.8599999999997,0,1
14931.0,5,38,864.6800000000001,0,1
14932.0,366,16,313.53,1,5
14934.0,82,87,1890.94,0,1
14935.0,297,10,1784.71,1,5
14936.0,34,364,8137.020000000001,4,2
14937.0,57,34,1621.88,0,1
14944.0,30,170,5900.25,0,1
14946.0,14,3,100.9,0,1
14947.0,72,14,290.82000000000005,0,1
14948.0,23,63,1101.97,0,1
14950.0,19,19,371.2,0,1
14951.0,79,20,311.69000000000005,0,1
14952.0,60,138,8099.489999999999,0,2
14953.0,25,55,289.82000000000005,0,1
14954.0,12,85,336.16999999999996,0,1
14957.0,253,12,58.49,1,4
14958.0,147,42,499.68,1,4
14959.0,64,59,695.4199999999998,0,1
14960.0,8,27,221.26999999999998,0,1
14961.0,11,312,7044.68,4,2
14962.0,271,5,126.70000000000002,1,5
14963.0,10,198,1487.8,0,1
14964.0,247,13,206.21,1,4
14965.0,96,83,599.0,0,1
14966.0,15,38,191.32,0,1
14967.0,50,6,463.8,0,1
14968.0,30,37,147.59000000000003,0,1
14970.0,68,34,1592.06,0,1
14971.0,35,160,1116.5700000000002,0,1
14972.0,128,18,114.77,0,4
14973.0,107,32,1314.4499999999998,0,1
14974.0,37,21,114.39,0,1
14975.0,57,11,279.94,0,1
14976.0,57,70,774.86,0,1
14978.0,72,216,1931.42,0,1
14981.0,246,8,102.12,1,4
14984.0,19,41,213.27,0,1
14985.0,198,87,296.75,1,4
14987.0,16,4,326.4,0,1
14988.0,212,40,334.53999999999996,1,4
14995.0,39,61,233.23000000000002,0,1
14997.0,46,26,546.2,0,1
14998.0,170,75,429.87,1,4
15000.0,48,77,490.52000000000004,0,1
15002.0,116,115,1641.7599999999998,0,1
15004.0,147,157,1245.93,0,1
15005.0,16,1118,6314.869999999999,4,2
15006.0,51,143,497.14000000000004,0,1
15007.0,159,12,156.91000000000003,1,4
15009.0,12,182,1261.78,0,1
15010.0,36,20,308.94,0,1
15012.0,54,128,423.04,0,1
15014.0,43,35,260.17,0,1
15016.0,173,20,170.04,1,4
15017.0,34,20,125.58000000000001,0,1
15018.0,39,31,496.21,0,1
15019.0,267,70,265.99999999999994,1,4
15021.0,9,472,1914.8200000000002,4,2
15022.0,12,135,905.0400000000001,0,1
15023.0,3,560,6783.860000000001,4,2
15024.0,10,155,1661.33,0,1
15025.0,33,72,377.01,0,1
15026.0,80,60,464.20000000000005,0,1
15027.0,31,35,1066.15,0,1
15028.0,8,48,627.1300000000001,0,1
15030.0,72,7,518.28,0,1
15031.0,4,111,668.1400000000001,0,1
15032.0,256,52,4959.1,1,4
15033.0,5,509,2583.37,4,2
15034.0,16,394,4308.610000000001,4,2
15035.0,90,27,252.73000000000002,0,1
15036.0,72,127,465.5499999999999,0,1
15038.0,59,130,705.49,0,1
15039.0,10,1502,19914.44,4,2
15041.0,170,67,180.35000000000002,1,4
15042.0,199,5,135.93,1,4
15043.0,31,3,537.0,0,1
15044.0,19,453,7700.23,4,2
15045.0,152,12,735.6600000000001,1,4
15046.0,9,205,5194.82,0,1
15047.0,270,22,343.61999999999995,1,4
15048.0,65,97,384.05,0,1
15049.0,274,3,121.17000000000002,1,5
15050.0,25,78,1782.09,0,1
15051.0,23,143,1391.6100000000001,0,1
15052.0,319,30,215.78,1,5
15053.0,5,71,697.7900000000001,0,1
15054.0,12,114,302.1,0,1
15057.0,275,25,1489.5,1,4
15058.0,25,276,2124.9900000000002,4,2
15059.0,41,237,1337.7199999999998,0,1
15060.0,8,120,301.84000000000003,0,1
15061.0,4,403,54534.14,5,2
15062.0,71,57,987.86,0,1
15063.0,213,5,370.79999999999995,1,4
15065.0,38,155,3158.13,0,1
15066.0,53,42,893.59,0,1
15067.0,78,82,1744.76,0,1
15068.0,46,104,553.36,0,1
15069.0,179,70,1109.5300000000002,1,4
15070.0,373,1,106.2,1,5
15071.0,94,26,982.07,0,1
15073.0,10,54,1043.4099999999999,0,1
15074.0,105,42,748.87,0,1
15075.0,78,27,773.03,0,1
15076.0,173,49,880.8499999999999,1,4
15078.0,7,440,9743.11,4,2
15079.0,213,47,895.61,1,4
15081.0,22,33,504.79999999999995,0,1
15083.0,257,5,88.19999999999999,1,4
15087.0,282,15,306.94,1,5
15088.0,21,57,1160.0699999999997,0,1
15089.0,10,145,2420.84,0,1
15090.0,308,23,381.32,1,5
15091.0,68,30,480.71,0,1
15092.0,215,26,457.80999999999995,1,4
15093.0,18,108,4597.0199999999995,0,1
15095.0,104,47,1370.6,0,1
15096.0,43,11,219.39,0,1
15097.0,4,25,248.07999999999998,0,1
15098.0,182,2,946.5,1,4
15099.0,84,23,410.48,0,1
15100.0,334,3,876.0,1,5
15101.0,9,8,317.53,0,1
15103.0,31,35,703.3599999999999,0,1
15104.0,197,69,1027.44,1,4
15105.0,18,101,2298.9300000000003,0,1
15106.0,18,100,1422.52,0,1
15107.0,311,16,319.5,1,5
15108.0,142,57,1159.25,0,4
15109.0,246,28,484.9500000000001,1,4
15110.0,24,35,996.1,0,1
15111.0,29,84,1567.4799999999998,0,1
15113.0,10,99,3608.94,0,1
15114.0,30,197,2760.5599999999995,0,1
15115.0,18,21,340.11,0,1
15116.0,18,45,1352.75,0,1
15117.0,15,79,1551.7800000000002,0,1
15119.0,246,14,266.4,1,4
15120.0,134,21,358.8199999999999,0,4
15121.0,50,28,457.72,0,1
15122.0,114,82,1633.7799999999997,0,1
15123.0,7,106,2199.3100000000004,0,1
15124.0,23,15,184.19000000000003,0,1
15125.0,25,127,11528.480000000001,0,2
15127.0,66,16,406.53000000000003,0,1
15128.0,60,102,1471.0,0,1
15129.0,50,84,3447.4,0,1
15130.0,170,22,330.11000000000007,1,4
15132.0,18,52,977.93,0,1
15133.0,128,29,982.4199999999998,0,4
15134.0,15,73,1387.99,0,1
15135.0,239,9,139.04999999999998,1,4
15136.0,3,68,1286.7000000000003,0,1
15139.0,240,13,178.96,1,4
15140.0,52,80,2354.25,0,1
15142.0,46,26,498.74000000000007,0,1
15143.0,226,14,259.45,1,4
15144.0,8,217,6580.4400000000005,4,1
15145.0,4,67,1194.7300000000002,0,1
15146.0,165,91,1327.16,1,4
15147.0,240,28,623.5,1,4
15148.0,11,20,301.29,0,1
15149.0,134,23,520.8,0,4
15150.0,17,343,5314.469999999999,4,2
15152.0,10,271,4745.6900000000005,4,2
15153.0,31,22,329.25,0,1
15154.0,75,85,296.42,0,1
15156.0,1,55,961.4899999999999,0,1
15157.0,4,125,1936.0700000000004,0,1
15158.0,45,7,401.4000000000001,0,1
15159.0,2,710,18641.010000000002,4,2
15160.0,357,4,158.16000000000003,1,5
15163.0,18,29,304.4699999999999,0,1
15164.0,69,103,843.0499999999998,0,1
15165.0,373,27,487.75,1,5
15167.0,321,41,163.00000000000003,1,5
15168.0,26,5,106.56,0,1
15171.0,331,5,1289.5,1,5
15172.0,9,110,1624.05,0,1
15174.0,323,11,135.75,1,5
15175.0,72,23,224.14000000000004,0,1
15178.0,260,3,40.5,1,4
15179.0,18,93,2206.9500000000003,0,1
15180.0,367,6,87.5,1,5
15181.0,66,16,689.48,0,1
15182.0,154,29,622.8499999999998,1,4
15184.0,29,63,406.76,0,1
15185.0,70,21,310.62,0,1
15186.0,14,19,411.41,0,1
15187.0,2,90,4762.18,0,1
15189.0,1,212,16225.390000000003,4,2
15192.0,120,51,1044.3200000000002,0,1
15193.0,61,19,499.31999999999994,0,1
15194.0,3,310,7616.530000000001,4,2
15197.0,11,32,1079.6100000000001,0,1
15198.0,92,10,193.64,0,1
15199.0,59,13,1268.6999999999998,0,1
15201.0,87,69,1236.54,0,1
15203.0,26,142,1827.8,0,1
15204.0,357,9,316.58,1,5
15205.0,85,37,653.24,0,1
15206.0,10,9,420.3,0,1
15208.0,1,42,870.12,0,1
15210.0,225,20,331.18,1,4
15211.0,60,52,894.41,0,1
15212.0,241,5,101.79999999999998,1,4
15213.0,319,24,328.35,1,5
15214.0,2,110,1661.44,0,1
15215.0,47,35,734.9399999999999,0,1
15216.0,88,2,96.6,0,1
15218.0,11,166,5756.89,0,1
15219.0,176,9,305.75,1,4
15220.0,52,117,1778.9599999999996,0,1
15221.0,366,5,403.25,1,5
15222.0,319,5,585.0,1,5
15223.0,226,20,755.75,1,4
15224.0,358,14,322.0799999999999,1,5
15225.0,234,23,409.4000000000001,1,4
15226.0,311,8,154.41,1,5
15227.0,37,58,1219.4,0,1
15228.0,66,125,3386.71,0,1
15230.0,239,23,429.6,1,4
15232.0,113,31,612.0600000000001,0,1
15234.0,277,14,197.00000000000006,1,5
15235.0,218,143,2247.51,1,4
15236.0,299,15,321.04999999999995,1,5
15237.0,2,99,1412.3200000000002,0,1
15238.0,29,50,1071.99,0,1
15239.0,10,49,780.59,0,1
15240.0,45,78,1706.57,0,1
15241.0,67,110,1756.44,0,1
15243.0,74,22,316.68,0,1
15244.0,65,34,631.5699999999999,0,1
15245.0,134,89,2515.84,0,1
15246.0,238,33,514.15,1,4
15247.0,122,6,356.0,0,4
15249.0,32,350,6688.459999999999,4,2
15251.0,9,111,10484.99,0,2
15252.0,36,44,740.78,0,1
15253.0,16,53,918.1999999999998,0,1
15254.0,127,18,300.36000000000007,0,4
15255.0,67,47,890.85,0,1
15256.0,149,6,98.45,1,4
15257.0,283,7,317.15,1,5
15258.0,169,34,623.1600000000001,1,4
15260.0,100,77,1810.77,0,1
15261.0,135,19,254.81999999999996,0,4
15262.0,324,10,178.95000000000002,1,5
15263.0,107,12,156.50999999999996,0,1
15264.0,64,23,393.7400000000001,0,1
15265.0,151,82,1506.12,1,4
15266.0,338,6,119.30000000000001,1,5
15267.0,22,11,1717.36,0,1
15269.0,24,2,408.8,0,1
15270.0,16,41,2379.49,0,1
15271.0,7,274,2507.07,4,2
15272.0,57,63,721.94,0,1
15274.0,4,47,716.57,0,1
15275.0,38,41,615.14,0,1
15276.0,66,52,135.31,0,1
15277.0,47,12,255.89999999999998,0,1
15279.0,355,19,290.51,1,5
15280.0,172,16,113.12,1,4
15281.0,59,139,2332.1499999999996,0,1
15286.0,50,3,240.55,0,1
15287.0,22,20,486.69,0,1
15288.0,43,88,2306.5200000000004,0,1
15289.0,29,58,939.78,0,1
15290.0,5,204,7943.219999999999,4,1
15291.0,26,102,4623.300000000001,0,1
15292.0,201,25,180.94,1,4
15296.0,51,194,3672.8599999999997,0,1
15297.0,10,39,641.94,0,1
15298.0,2,192,4799.9,0,1
15299.0,67,5,2903.81,0,1
15300.0,64,28,496.43999999999994,0,1
15301.0,51,243,5070.349999999999,4,2
15303.0,290,31,574.02,1,5
15304.0,61,23,694.4000000000002,0,1
15306.0,64,58,1174.35,0,1
15307.0,96,12,205.3,0,1
15308.0,274,19,310.46999999999997,1,5
15311.0,1,2379,60767.899999999994,5,2
15312.0,75,47,924.85,0,1
15313.0,110,1,52.0,0,1
15314.0,199,24,327.96999999999997,1,4
15315.0,64,37,570.5000000000001,0,1
15316.0,327,1,165.0,1,5
15318.0,4,33,312.62,0,1
15319.0,284,16,204.5,1,5
15320.0,44,36,267.13000000000005,0,1
15321.0,71,95,2748.3100000000004,0,1
15322.0,86,42,679.68,0,1
15325.0,104,49,162.29000000000002,0,1
15326.0,334,29,311.7099999999999,1,5
15327.0,53,10,208.75,0,1
15329.0,39,57,1049.7,0,1
15330.0,32,13,714.9599999999999,0,1
15332.0,366,35,1661.06,1,5
15333.0,208,16,1028.56,1,4
15334.0,157,98,348.72,1,4
15335.0,54,36,173.97,0,1
15339.0,66,86,574.0699999999999,0,1
15341.0,81,17,2020.52,0,1
15342.0,130,24,406.09,0,4
15343.0,87,21,364.5,0,1
